,id,lot_frontage,overall_qual,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,fireplaces,garage_area,saleprice,porch_sf,house_remod_sold,house_age_sold,kitchen_qual_Fa,kitchen_qual_Gd,kitchen_qual_TA,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker
563,2710,96.0,5,328.0,1164.0,1320,1320,1,6,2,564.0,164500,228,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
564,44,70.0,7,2.0,1517.0,1535,1535,2,7,0,532.0,214000,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
565,1026,80.0,7,0.0,738.0,1277,2044,2,7,1,489.0,185000,101,20,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
566,1343,52.0,4,80.0,704.0,624,1136,1,6,0,336.0,123000,365,58,79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,2248,75.47692307692307,6,1001.0,1001.0,1299,1299,2,5,1,486.0,183500,84,28,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
568,1849,24.0,8,0.0,776.0,764,1441,2,5,0,492.0,174000,206,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
569,2076,66.93023255813954,5,587.0,1073.0,1630,1630,2,6,1,649.0,130000,64,54,54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,2641,60.0,7,16.0,728.0,832,1641,1,6,1,546.0,178000,0,16,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
571,5,74.0,5,791.0,928.0,928,1629,2,6,1,482.0,189900,246,12,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,878,70.75324675324676,6,685.0,848.0,848,848,1,4,0,420.0,144000,140,5,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,1548,61.890625,6,538.0,816.0,816,816,1,5,0,432.0,120500,0,1,78,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,841,112.0,5,0.0,1097.0,1097,1097,1,6,0,672.0,145000,456,14,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,1621,41.0,8,1196.0,1494.0,1652,1652,2,6,0,499.0,251000,144,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
576,218,72.0,4,0.0,1768.0,1768,1768,2,8,0,0.0,136500,0,42,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
577,946,109.0,2,0.0,0.0,810,810,1,4,0,280.0,57625,143,59,99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,455,80.0,7,876.0,1350.0,1358,1358,2,6,1,484.0,212500,218,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
579,2906,32.0,6,897.0,1216.0,1216,1216,2,5,0,402.0,164000,125,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,2878,75.0,6,0.0,967.0,967,1638,2,6,0,384.0,139000,21,49,49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,1173,24.0,7,510.0,600.0,624,1252,2,4,0,462.0,160000,48,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
582,985,70.0,5,718.0,828.0,883,883,1,5,1,698.0,149000,132,16,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
583,975,62.0,5,510.0,864.0,874,874,1,5,0,288.0,130000,33,41,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
584,202,50.0,7,0.0,576.0,902,1710,2,9,0,480.0,140000,23,60,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
585,528,65.0,8,0.0,1836.0,1836,1836,2,8,1,517.0,264500,175,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
586,2579,69.0,5,895.0,1092.0,1092,1092,1,6,1,299.0,141000,390,49,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
587,1841,35.0,7,1106.0,1241.0,1241,1241,1,4,0,569.0,199900,116,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
588,591,80.0,6,686.0,1350.0,1334,1334,2,6,1,630.0,167900,16,32,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
589,1897,75.19245283018869,6,594.0,1144.0,1429,1429,1,7,2,572.0,181900,326,20,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
590,70,75.0,8,1078.0,1566.0,1566,1566,2,7,0,750.0,262500,312,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
591,590,80.96551724137932,7,432.0,908.0,1316,2288,1,8,2,520.0,230000,549,17,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
592,1172,50.0,9,1238.0,1698.0,1709,1709,2,5,1,506.0,328900,162,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
593,1714,71.0,8,119.0,1721.0,1721,1721,2,7,0,554.0,232698,195,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
594,829,95.0,8,872.0,1254.0,1254,1254,2,5,0,810.0,221800,260,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,1397,63.0,5,336.0,576.0,864,1350,1,6,0,627.0,152400,0,35,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596,877,75.0,7,0.0,1630.0,1630,1630,2,6,1,451.0,213000,308,8,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,2477,74.0,7,0.0,784.0,831,1585,2,7,0,449.0,184900,177,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
598,2871,90.0,5,841.0,1165.0,1336,1336,1,5,2,375.0,157000,0,53,53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,2489,72.77464788732394,5,612.0,864.0,1211,1211,1,6,1,576.0,144000,161,4,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,1655,80.0,6,903.0,1259.0,1353,1353,2,5,1,478.0,192350,381,8,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
601,1891,80.0,7,654.0,1174.0,1200,1200,2,6,1,440.0,163500,0,41,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
602,1419,86.0,7,1085.0,1475.0,1532,2329,2,10,1,514.0,262280,313,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
603,1473,70.0,7,810.0,1536.0,1536,1536,2,7,0,532.0,214000,266,5,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,2868,90.0,6,296.0,1073.0,1811,1811,1,6,1,470.0,230000,0,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,1695,109.0,7,0.0,1063.0,1071,2172,2,9,1,947.0,280000,254,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
606,2244,65.0,4,967.0,1073.0,1073,1073,1,6,0,720.0,140000,444,27,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,169,70.0,6,0.0,756.0,1051,1839,1,7,1,442.0,155000,124,44,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
608,2670,63.0,3,0.0,1020.0,1020,1020,1,5,0,0.0,64500,0,56,88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,247,87.0,6,860.0,946.0,964,1802,2,8,1,1017.0,218000,542,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
610,2137,72.0,5,755.0,995.0,1009,1009,2,6,1,576.0,160000,0,30,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,1794,72.0,8,24.0,1338.0,1338,1338,2,6,0,598.0,208900,141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
612,1164,30.0,7,0.0,689.0,703,1392,2,5,0,540.0,146000,102,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
613,1179,38.0,8,786.0,1260.0,1288,1288,1,4,2,500.0,245500,374,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
614,1340,50.0,6,0.0,992.0,1013,1013,1,6,0,160.0,113000,0,58,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,436,129.0,8,1531.0,1782.0,1782,1782,2,7,2,932.0,296000,181,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
616,1636,86.0,9,1249.0,1922.0,1922,1922,2,8,1,676.0,377426,229,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
617,421,96.0,10,1172.0,1700.0,1718,1718,2,7,1,786.0,337500,264,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
618,457,100.0,10,2146.0,2492.0,2492,2492,2,8,1,949.0,552000,461,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
619,2834,56.0,4,0.0,624.0,624,936,1,5,0,265.0,97900,0,56,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,517,75.0,6,27.0,1218.0,1218,1218,2,4,0,676.0,208300,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
621,1566,75.47692307692307,7,0.0,910.0,910,1820,2,8,1,816.0,213000,350,11,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1439,57.0,7,0.0,880.0,880,1724,2,8,0,527.0,188000,275,9,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,2577,75.19245283018869,6,203.0,1121.0,1336,1336,1,7,1,488.0,162000,80,48,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
624,2241,75.0,5,420.0,910.0,910,1558,1,6,0,282.0,152000,289,57,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,71,100.0,7,222.0,991.0,991,1947,2,8,1,678.0,254900,136,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
626,1143,43.0,7,537.0,832.0,832,1657,2,6,0,483.0,189000,218,13,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627,1021,56.0,7,1206.0,2048.0,2064,2064,2,7,2,550.0,235000,200,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,1416,68.0,5,1040.0,1164.0,1164,1164,1,5,0,240.0,125000,48,58,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,35,24.0,7,0.0,836.0,836,836,1,4,0,308.0,120000,30,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630,2904,125.0,1,0.0,0.0,1600,1600,1,6,0,270.0,81500,0,55,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
631,2174,81.0,6,816.0,816.0,816,816,1,5,0,0.0,118500,32,17,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,522,85.0,9,1121.0,1766.0,1766,1766,2,7,1,478.0,370878,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
633,2211,82.0,5,284.0,1001.0,1001,2002,2,8,0,871.0,145000,0,57,58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,1539,69.27272727272727,7,341.0,798.0,1137,1954,1,8,2,431.0,311500,119,2,69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,2420,43.0,7,453.0,1220.0,1364,1364,2,6,1,437.0,210250,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,2779,95.0,7,700.0,916.0,920,1861,2,8,0,492.0,200000,237,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,953,75.0,5,0.0,0.0,1302,1734,2,8,0,539.0,126000,0,32,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
638,658,80.0,4,0.0,405.0,717,1039,1,6,0,281.0,114000,111,6,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
639,714,60.0,4,0.0,677.0,833,1510,2,7,0,720.0,87500,0,59,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,1637,98.0,8,986.0,1149.0,1164,2541,3,10,1,729.0,349265,152,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
641,538,76.0,8,516.0,1512.0,1512,1512,2,6,0,845.0,203000,246,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642,546,65.0,7,20.0,1454.0,1434,1434,2,6,1,527.0,189000,329,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
643,533,65.0,7,410.0,812.0,812,1653,2,6,0,628.0,209000,45,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
644,718,70.0,6,0.0,917.0,1090,2007,2,8,0,357.0,160000,235,59,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
645,1830,44.0,5,787.0,1037.0,1037,1037,1,5,0,431.0,129000,183,33,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
646,2929,77.0,5,1071.0,1389.0,1389,1389,1,6,1,418.0,170000,278,31,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
647,2207,40.0,5,365.0,440.0,694,694,1,4,1,352.0,90350,0,5,94,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,1417,60.0,6,0.0,572.0,572,1096,1,5,0,0.0,79000,8,58,84,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,2787,70.0,5,894.0,894.0,894,894,1,5,0,552.0,149900,256,34,34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,1037,63.0,5,119.0,864.0,864,864,1,5,0,576.0,123000,0,37,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
651,2659,60.0,4,0.0,1095.0,1095,1774,2,8,0,779.0,87000,0,56,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
652,1567,76.0,6,522.0,1096.0,1118,1118,1,6,1,358.0,171000,203,31,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1225,80.0,6,280.0,1032.0,1032,1252,1,6,0,288.0,119000,0,58,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
654,685,70.0,5,1148.0,1148.0,1148,1148,1,6,0,672.0,132500,0,50,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
655,1358,62.80254777070064,8,0.0,588.0,833,1666,1,7,1,228.0,161000,255,12,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
656,1461,70.75324675324676,9,1194.0,1357.0,1366,1947,2,7,1,725.0,274000,284,6,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,221,70.0,5,842.0,912.0,912,912,1,5,1,336.0,125000,0,43,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
658,2187,52.0,5,0.0,1195.0,1195,1195,2,8,0,0.0,98500,118,57,61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,2504,89.0,8,1456.0,1624.0,1624,1624,2,5,1,757.0,262000,114,11,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
660,855,76.0,5,710.0,914.0,914,914,1,5,0,444.0,134900,0,30,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2258,115.0,5,967.0,1350.0,1328,1328,1,5,2,308.0,170000,104,48,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
662,2205,53.0,6,0.0,686.0,686,1461,1,6,1,225.0,135000,0,16,81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,1158,88.30555555555556,6,704.0,930.0,1364,2683,2,9,2,473.0,290000,684,17,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
664,1741,64.0,7,0.0,1246.0,1258,1258,2,6,0,462.0,173500,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,2735,78.0,5,603.0,896.0,1112,2008,3,8,0,230.0,225000,103,4,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,1888,75.19245283018869,5,311.0,864.0,1187,1187,1,6,1,440.0,140500,128,46,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667,2121,65.0,5,495.0,990.0,990,990,1,5,0,299.0,126000,64,13,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1176,24.0,8,612.0,960.0,962,1586,2,7,0,480.0,170000,169,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
669,2773,43.0,5,716.0,990.0,990,990,1,5,0,576.0,156000,224,11,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,2619,47.0,5,1277.0,1484.0,1600,1600,1,6,2,319.0,207500,546,9,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
671,1796,72.0,8,350.0,896.0,896,1792,2,8,0,590.0,255000,280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
672,1598,21.0,4,437.0,462.0,526,988,1,4,1,297.0,94900,101,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,1965,70.0,5,625.0,1170.0,1170,1170,1,6,1,338.0,140000,225,49,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
674,2651,42.0,3,0.0,738.0,714,1376,1,7,0,216.0,96900,225,56,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,609,75.19245283018869,5,740.0,1154.0,1154,1154,1,6,1,480.0,154000,58,43,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
676,1990,62.80254777070064,8,0.0,725.0,909,1772,2,7,0,816.0,184900,0,8,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
677,1053,114.0,10,1636.0,2078.0,2084,2084,2,7,1,1220.0,385000,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
678,2877,50.0,4,285.0,951.0,951,951,1,6,0,327.0,106500,28,56,70,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,497,106.0,8,1173.0,1455.0,1466,2687,2,10,2,810.0,327000,282,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
680,514,85.0,9,2158.0,2458.0,2490,2490,2,9,2,795.0,468000,296,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
681,759,60.0,6,0.0,1204.0,1204,1666,1,4,0,384.0,135000,0,59,82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,2474,63.0,6,0.0,1141.0,1141,1141,1,6,0,484.0,142500,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
683,1193,73.0,5,732.0,732.0,732,1464,1,7,0,470.0,141000,40,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
684,1415,70.0,5,969.0,1117.0,820,1347,1,5,0,0.0,107500,85,17,98,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2048,59.0,5,485.0,672.0,778,1282,1,4,0,240.0,108500,88,28,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
686,2483,70.49333333333334,6,274.0,636.0,636,1320,2,6,0,472.0,150000,40,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
687,2883,60.0,3,0.0,216.0,576,936,1,6,0,0.0,78000,0,56,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,1111,92.0,8,0.0,1580.0,1580,1580,2,7,0,830.0,235128,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
689,2072,92.5,7,1219.0,1643.0,1824,1824,2,5,2,739.0,302000,428,5,36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1450,40.0,5,88.0,864.0,1558,1558,2,5,0,440.0,163000,367,7,33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,274,67.0,3,0.0,0.0,640,640,1,5,0,240.0,84900,0,3,65,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,413,24.0,6,257.0,855.0,855,1322,2,6,1,440.0,147000,260,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
693,751,50.0,7,299.0,910.0,916,1826,1,7,1,164.0,155000,0,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
694,2897,50.0,7,1053.0,1309.0,1339,1339,2,6,1,484.0,180000,148,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695,2269,73.0,7,786.0,868.0,1146,1146,2,6,1,438.0,187500,182,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,891,72.0,6,631.0,1041.0,1125,1125,1,6,1,352.0,125000,296,33,33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,2863,86.0,7,223.0,1017.0,1020,2057,1,6,1,180.0,250000,322,19,70,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
